SESSION_ID,LICENSE_PLATE,FACILITY_ID,FACILITY_NAME,DISTRICT,IN_TIME,OUT_TIME,ACTUAL_DURATION_HOURS,RATE_PER_HOUR,COST,STATUS,LICENSE_PLATE_STATE,INGESTED_AT,ROW_TIMESTAMP,OFFSET_ID
9eacc2da-3558-4451-9b20-3d948f3c25f9,ADS-1935,43,Staten Island Courthouse,Staten_Island,2025-10-10 17:32:22.000 -0400,2025-10-11 00:14:19.616 -0400,6.699999809,5,33.5,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
9336c416-9ac4-4dfc-be15-1753afea4490,HR-44600,1,Times Square 44th St,Manhattan,2025-10-10 18:29:15.000 -0400,2025-10-11 00:28:32.845 -0400,5.989999771,35,209.589996338,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
dfeec846-9f18-4aa8-befe-1840c7d6ce82,6LZ-X71,3,Grand Central 42nd St,Manhattan,2025-10-10 18:34:43.000 -0400,2025-10-11 00:27:21.603 -0400,5.880000114,32,188.080001831,completed,MA,2026-02-07 18:17:35.865 -0500,\\N,\\N
2d2240d4-940e-4aef-887c-02250571935b,BY-93029,4,Financial District Wall St,Manhattan,2025-10-10 18:45:33.000 -0400,2025-10-11 00:05:44.813 -0400,5.340000153,40,213.460006714,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
ec97fea9-a805-4ce7-a63a-d765c07870bb,UPP-1158,6,Chelsea Market 15th St,Manhattan,2025-10-10 18:24:21.000 -0400,2025-10-11 00:27:06.039 -0400,6.050000191,25,151.149993896,completed,PA,2026-02-07 18:17:35.865 -0500,\\N,\\N
aa293d8b-e441-4cf5-aa37-d4f77d5fa871,CHP-6692,7,Upper East Side 86th St,Manhattan,2025-10-10 18:20:06.000 -0400,2025-10-11 01:27:08.109 -0400,7.119999886,30,213.520004272,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
acf43230-8d9c-4740-8131-77e28b980844,M52-NBE,26,Long Island City Court Square,Queens,2025-10-10 18:35:24.000 -0400,2025-10-11 00:35:36.437 -0400,6,9,54.029998779,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
eb19a3e2-3746-4239-9a29-3b39a2ec3a27,VLF-7426,26,Long Island City Court Square,Queens,2025-10-10 18:07:53.000 -0400,2025-10-11 01:11:34.610 -0400,7.059999943,9,63.549999237,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
6e81720b-1ddc-431f-b26b-ab1f11ccef5f,MLW-4516,26,Long Island City Court Square,Queens,2025-10-10 18:49:02.000 -0400,2025-10-11 03:13:06.543 -0400,8.399999619,9,75.61000061,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
dcbe8130-3676-4aca-b1a4-2f1e02e23dd1,V23-RXB,28,Jamaica Station,Queens,2025-10-10 18:50:34.000 -0400,2025-10-11 00:40:45.124 -0400,5.840000153,6,35.020000458,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
2ba3321e-50a0-4de9-8777-d50e5991fbfc,RRR-3700,31,Bayside Bell Blvd,Queens,2025-10-10 18:06:17.000 -0400,2025-10-11 01:59:25.092 -0400,7.889999866,6,47.310001373,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
daed8deb-6fed-43ea-80df-0e397f158736,M63-JTL,32,Queens Center Mall,Queens,2025-10-10 18:43:22.000 -0400,2025-10-11 03:08:48.791 -0400,8.420000076,5,42.119998932,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
cb3adf67-7c09-4879-afb0-3ff6827e05a8,F21-EHT,32,Queens Center Mall,Queens,2025-10-10 18:12:12.000 -0400,2025-10-11 01:12:24.535 -0400,7,5,35.020000458,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
21031a1a-1104-4352-a9a0-3fcdd3d9f231,RLU-7235,32,Queens Center Mall,Queens,2025-10-10 18:39:44.000 -0400,2025-10-11 02:16:08.397 -0400,7.610000134,5,38.029998779,completed,MI,2026-02-07 18:17:35.865 -0500,\\N,\\N
0a525be3-d9d5-456c-8c12-cc7b7e1fe04d,X85-XYM,37,Yankee Stadium Lot A,Bronx,2025-10-10 18:38:55.000 -0400,2025-10-11 01:55:03.302 -0400,7.269999981,25,181.720001221,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
187adfad-3392-46e4-950a-19b578281266,CUA-3324,37,Yankee Stadium Lot A,Bronx,2025-10-10 18:38:09.000 -0400,2025-10-11 00:19:22.751 -0400,5.690000057,25,142.179992676,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
39cd84c0-0217-43e3-8025-c4c6bdce56e4,C40-GRG,39,Bronx Zoo Southern Blvd,Bronx,2025-10-10 18:25:01.000 -0400,2025-10-11 00:33:28.124 -0400,6.139999866,18,110.540000916,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
641e02e2-c9bf-4208-ac9f-c220f4005d85,TAT-3609,40,Bronxdale Municipal,Bronx,2025-10-10 18:34:14.000 -0400,2025-10-11 02:01:31.803 -0400,7.449999809,5,37.270000458,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
6a2cdc05-f2e6-40b7-86f1-bac375a24537,SN-56968,42,Staten Island Mall,Staten_Island,2025-10-10 18:39:13.000 -0400,2025-10-11 04:43:31.494 -0400,10.069999695,0,0,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
305b25ed-79f9-46a2-b87d-3a74b93a66e5,HFV-9090,42,Staten Island Mall,Staten_Island,2025-10-10 18:20:27.000 -0400,2025-10-11 05:50:51.863 -0400,11.510000229,0,0,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
93bb35df-fc4c-42df-9354-f4e6f2792a0c,VNW-9819,43,Staten Island Courthouse,Staten_Island,2025-10-10 18:09:55.000 -0400,2025-10-11 05:53:35.936 -0400,11.729999542,5,58.63999939,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
fbb98a8f-ce77-493c-8120-e5701314c011,Z39-TAS,5,Midtown 5th Ave,Manhattan,2025-10-10 19:40:36.000 -0400,2025-10-11 00:39:46.780 -0400,4.989999771,38,189.479995728,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
b3f3f752-7611-45e1-ae72-55600630a95a,7EY-K44,10,Tribeca Greenwich St,Manhattan,2025-10-10 19:33:46.000 -0400,2025-10-11 00:35:20.240 -0400,5.03000021,32,160.839996338,completed,MA,2026-02-07 18:17:35.865 -0500,\\N,\\N
fe78f27f-b379-4744-a878-1eb0ce9adfd8,3YZ-K98,14,Lincoln Center 65th St,Manhattan,2025-10-10 19:06:50.000 -0400,2025-10-11 02:03:40.529 -0400,6.949999809,30,208.419998169,completed,MA,2026-02-07 18:17:35.865 -0500,\\N,\\N
275a8f4b-2dc6-4fd2-86c5-2f20eb0cfa11,JFJ-1188,14,Lincoln Center 65th St,Manhattan,2025-10-10 19:51:42.000 -0400,2025-10-11 01:33:01.532 -0400,5.690000057,30,170.660003662,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
b14c3d92-6795-42ba-a7f4-e4b9ea2f09c9,ZF-93047,23,Bensonhurst 86th St,Brooklyn,2025-10-10 19:41:05.000 -0400,2025-10-11 00:32:59.414 -0400,4.869999886,5,24.329999924,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
0f92074e-3a3b-407b-aa1b-6adf84471d90,DL-79014,26,Long Island City Court Square,Queens,2025-10-10 19:31:41.000 -0400,2025-10-11 03:18:59.685 -0400,7.789999962,9,70.099998474,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
1006355d-fec0-410a-8199-ed6738913963,PKB-6420,26,Long Island City Court Square,Queens,2025-10-10 19:08:49.000 -0400,2025-10-11 00:57:48.520 -0400,5.820000172,9,52.349998474,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
6247a31c-fdfa-4af9-8b13-f486a31606ca,V33-UKN,26,Long Island City Court Square,Queens,2025-10-10 19:54:35.000 -0400,2025-10-11 03:03:02.175 -0400,7.139999866,9,64.269996643,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
13f46b11-1732-4644-9928-169034734c09,GCV-7108,28,Jamaica Station,Queens,2025-10-10 19:05:23.000 -0400,2025-10-11 01:21:56.122 -0400,6.28000021,6,37.659999847,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
bc49dac7-ad12-4fb3-922f-1e5c478400aa,HV-30339,32,Queens Center Mall,Queens,2025-10-10 19:23:18.000 -0400,2025-10-11 04:51:58.465 -0400,9.479999542,5,47.38999939,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
cafeb03c-f982-4710-be28-74daa00bbe99,HFP-4177,36,Jerome-190th St Garage,Bronx,2025-10-10 19:12:08.000 -0400,2025-10-11 02:02:10.705 -0400,6.829999924,7,47.840000153,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
7084b96e-34b9-4497-9d3c-8e390ee506a4,GBZ-8661,37,Yankee Stadium Lot A,Bronx,2025-10-10 19:31:52.000 -0400,2025-10-11 04:31:26.563 -0400,8.989999771,25,224.820007324,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
6e1ebf4d-c159-4b73-b9c4-891346c0ed3d,GBR-3536,37,Yankee Stadium Lot A,Bronx,2025-10-10 19:10:32.000 -0400,2025-10-11 00:06:38.147 -0400,4.940000057,25,123.379997253,completed,PA,2026-02-07 18:17:35.865 -0500,\\N,\\N
85ef94f8-7b24-4850-9823-5d274b58d59d,PRG-4200,42,Staten Island Mall,Staten_Island,2025-10-10 19:58:55.000 -0400,2025-10-11 07:03:12.946 -0400,11.069999695,0,0,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
cb86e0be-5432-4ba1-b091-e59d33a6c76a,XJG-6420,42,Staten Island Mall,Staten_Island,2025-10-10 19:50:31.000 -0400,2025-10-11 00:12:32.076 -0400,4.369999886,0,0,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
c810466c-87fe-4851-9ac2-1e229e21e1fd,DUZ-2488,42,Staten Island Mall,Staten_Island,2025-10-10 19:38:19.000 -0400,2025-10-11 08:36:31.976 -0400,12.970000267,0,0,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
ab11954e-bb5b-499b-baa0-e418c540c207,ECJ-1802,43,Staten Island Courthouse,Staten_Island,2025-10-10 19:24:00.000 -0400,2025-10-11 01:48:50.552 -0400,6.409999847,5,32.069999695,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
fd44fdc8-aa6c-4a9b-a23d-e04fd57202ba,RT-50968,1,Times Square 44th St,Manhattan,2025-10-10 20:48:09.000 -0400,2025-10-11 02:17:19.199 -0400,5.489999771,35,192.020004272,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
f8c523be-44a1-4491-a4c6-62f9b048dcde,EZA-7733,2,Penn Station 33rd St,Manhattan,2025-10-10 20:31:37.000 -0400,2025-10-11 02:35:28.671 -0400,6.059999943,28,169.800003052,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
515678d4-5ff5-4fe7-be11-f114cda00fcb,N81-DDW,2,Penn Station 33rd St,Manhattan,2025-10-10 20:32:36.000 -0400,2025-10-11 01:25:21.761 -0400,4.880000114,28,136.619995117,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
7dcd9d08-da9b-4b4b-a6ae-f2ef28fb6f59,SDG-8091,4,Financial District Wall St,Manhattan,2025-10-10 20:18:04.000 -0400,2025-10-11 00:11:33.671 -0400,3.890000105,40,155.660003662,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
7b7561a8-a258-422f-97b9-f0895a3ae40f,UGH-6272,8,Upper West Side 72nd St,Manhattan,2025-10-10 20:33:49.000 -0400,2025-10-11 00:00:20.230 -0400,3.440000057,28,96.379997253,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
4b839c42-2155-4814-b1d8-99e60e5e880e,THD-6988,10,Tribeca Greenwich St,Manhattan,2025-10-10 20:34:40.000 -0400,2025-10-11 01:23:39.432 -0400,4.820000172,32,154.130004883,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
dce4e87e-6956-46e2-8c5a-390bfb69a2f8,A27-WBS,14,Lincoln Center 65th St,Manhattan,2025-10-10 20:23:31.000 -0400,2025-10-11 01:27:26.692 -0400,5.070000172,30,151.960006714,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
5c9f37fb-accb-40ad-9e27-e43cf7f2cc25,RSW-9457,25,Brighton Beach,Brooklyn,2025-10-10 20:11:19.000 -0400,2025-10-11 00:49:39.377 -0400,4.639999866,7,32.470001221,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
b13b171a-3ea2-4185-b003-9e9422e769f5,F55-RUU,26,Long Island City Court Square,Queens,2025-10-10 20:25:26.000 -0400,2025-10-11 04:31:50.340 -0400,8.109999657,9,72.959999084,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
e63ac8d0-9e52-4feb-bb1c-f8b4632fd57f,YBT-7782,26,Long Island City Court Square,Queens,2025-10-10 20:11:01.000 -0400,2025-10-11 00:01:01.335 -0400,3.829999924,9,34.5,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
05f89c3c-2843-4128-b116-c7425ff1afea,RAZ-9508,26,Long Island City Court Square,Queens,2025-10-10 20:04:52.000 -0400,2025-10-11 00:41:02.055 -0400,4.599999905,9,41.430000305,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
1102103d-ac62-449f-9caf-a2588ac3db80,LUU-4706,27,Flushing Main St,Queens,2025-10-10 20:05:54.000 -0400,2025-10-11 03:27:51.477 -0400,7.369999886,8,58.930000305,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
eff34943-ec67-4b31-855d-c549a6c81a1d,TPX-5077,28,Jamaica Station,Queens,2025-10-10 20:45:44.000 -0400,2025-10-11 00:58:41.001 -0400,4.21999979,6,25.299999237,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
03eddc12-e644-4437-9624-b0a1d3292c1f,P68-PZX,28,Jamaica Station,Queens,2025-10-10 20:26:28.000 -0400,2025-10-11 03:22:31.521 -0400,6.929999828,6,41.61000061,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
1170036e-5274-4edf-8d9d-ebf627bf8a07,MZ-60464,32,Queens Center Mall,Queens,2025-10-10 20:26:57.000 -0400,2025-10-11 05:21:58.913 -0400,8.920000076,5,44.590000153,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
eb050749-0536-40ad-ba6e-210fc04ab342,SRH-8551,33,Rego Park 63rd Dr,Queens,2025-10-10 20:39:48.000 -0400,2025-10-11 00:13:50.601 -0400,3.569999933,5,17.840000153,completed,PA,2026-02-07 18:17:35.865 -0500,\\N,\\N
e6728838-dd2d-49f0-a1ed-c8315a782512,R44-EPE,36,Jerome-190th St Garage,Bronx,2025-10-10 20:31:40.000 -0400,2025-10-11 01:42:41.225 -0400,5.179999828,7,36.290000916,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
960a72c3-b2bc-4353-9e1f-f196de676ad5,VPB-6200,37,Yankee Stadium Lot A,Bronx,2025-10-10 20:32:45.000 -0400,2025-10-11 01:57:29.790 -0400,5.409999847,25,135.309997559,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
e450100b-11c0-4953-a876-77c02cdafd2d,YYL-6186,38,Fordham Road Plaza,Bronx,2025-10-10 20:30:55.000 -0400,2025-10-11 01:22:42.426 -0400,4.860000134,6,29.180000305,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
e35c599c-3e52-4459-8d13-fb84fce5bcd6,V33-SJH,39,Bronx Zoo Southern Blvd,Bronx,2025-10-10 20:39:13.000 -0400,2025-10-11 01:04:47.879 -0400,4.429999828,18,79.669998169,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
d94a37ff-b75d-4d17-90ac-ac40a89cbb85,EHP-1601,39,Bronx Zoo Southern Blvd,Bronx,2025-10-10 20:47:18.000 -0400,2025-10-11 00:59:49.300 -0400,4.210000038,18,75.760002136,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
30caa537-a43d-4a5c-b096-13f1e9773580,G68-TLP,39,Bronx Zoo Southern Blvd,Bronx,2025-10-10 20:30:16.000 -0400,2025-10-11 00:24:35.421 -0400,3.910000086,18,70.300003052,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
d3b35619-028e-40c4-a30e-d318d14438bf,KRM-3673,41,St George Ferry Terminal,Staten_Island,2025-10-10 20:09:20.000 -0400,2025-10-11 06:04:59.042 -0400,9.930000305,5,49.63999939,completed,IL,2026-02-07 18:17:35.865 -0500,\\N,\\N
712bc2a8-b8ab-427a-962a-ac80776c26d4,RYW-4756,42,Staten Island Mall,Staten_Island,2025-10-10 20:14:46.000 -0400,2025-10-11 05:37:04.421 -0400,9.369999886,0,0,completed,PA,2026-02-07 18:17:35.865 -0500,\\N,\\N
e4796d34-76b9-498b-85dc-3428b46c7e75,BP-93982,42,Staten Island Mall,Staten_Island,2025-10-10 20:41:39.000 -0400,2025-10-11 01:07:40.001 -0400,4.429999828,0,0,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
b2938bbd-3fa3-4505-8b3e-e34be24ad499,6ZF-G76,43,Staten Island Courthouse,Staten_Island,2025-10-10 20:58:12.000 -0400,2025-10-11 05:46:39.366 -0400,8.81000042,5,44.040000916,completed,MA,2026-02-07 18:17:35.865 -0500,\\N,\\N
8b25742a-96f7-49b3-b75e-316dc540deb5,VLY-5343,1,Times Square 44th St,Manhattan,2025-10-10 21:42:34.000 -0400,2025-10-11 03:03:50.390 -0400,5.349999905,35,187.410003662,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
b5dd7b3a-e5cd-4573-9a98-f2474d39f189,F40-UDK,2,Penn Station 33rd St,Manhattan,2025-10-10 21:32:47.000 -0400,2025-10-11 02:47:39.552 -0400,5.25,28,146.940002441,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
04321864-7719-4962-be80-0e1637a1d98a,UUA-6732,2,Penn Station 33rd St,Manhattan,2025-10-10 21:37:01.000 -0400,2025-10-11 02:02:51.078 -0400,4.429999828,28,124.059997559,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
6f7e4f12-0058-4013-9a35-5b924dc6615e,S65-KUP,3,Grand Central 42nd St,Manhattan,2025-10-10 21:34:57.000 -0400,2025-10-11 03:35:16.599 -0400,6.010000229,32,192.169998169,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
21f20177-75ed-48f8-92a9-4b92a5e5320a,ZUX-4235,4,Financial District Wall St,Manhattan,2025-10-10 21:26:29.000 -0400,2025-10-11 00:21:22.056 -0400,2.910000086,40,116.589996338,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
d8576af0-329a-4a48-8573-68e61200ba05,ZSR-1220,4,Financial District Wall St,Manhattan,2025-10-10 21:01:14.000 -0400,2025-10-11 00:36:02.145 -0400,3.579999924,40,143.199996948,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
6a5373aa-d861-40af-809a-f22511d4337c,YFJ-4283,5,Midtown 5th Ave,Manhattan,2025-10-10 21:54:25.000 -0400,2025-10-11 02:14:35.885 -0400,4.340000153,38,164.779998779,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
67d9630c-d4cf-4761-8e30-ac86581ac789,VJY-7933,7,Upper East Side 86th St,Manhattan,2025-10-10 21:08:20.000 -0400,2025-10-11 01:37:46.391 -0400,4.489999771,30,134.720001221,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
fd8c46c9-4727-4f3c-8a8c-4486b0914362,PJ-72082,8,Upper West Side 72nd St,Manhattan,2025-10-10 21:43:20.000 -0400,2025-10-11 04:18:55.435 -0400,6.590000153,28,184.61000061,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
ceeda261-a82d-4db8-8031-05b35f3d8fc4,LHF-8092,14,Lincoln Center 65th St,Manhattan,2025-10-10 21:11:54.000 -0400,2025-10-11 00:35:59.444 -0400,3.400000095,30,102.050003052,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
9a93b01a-13b8-44f2-9d5c-ad5797ca340e,FHA-5045,14,Lincoln Center 65th St,Manhattan,2025-10-10 21:00:15.000 -0400,2025-10-11 04:03:11.548 -0400,7.050000191,30,211.470001221,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
9b7076db-bcff-4e43-be28-f6589a63ca9a,ZPU-7627,15,Columbus Circle,Manhattan,2025-10-10 21:59:29.000 -0400,2025-10-11 01:22:17.162 -0400,3.380000114,35,118.300003052,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
0302be85-511b-499a-bcb6-26e45eb80b8e,STG-2205,18,Williamsburg Bedford Ave,Brooklyn,2025-10-10 21:25:26.000 -0400,2025-10-11 00:03:40.295 -0400,2.640000105,15,39.560001373,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
acb5094a-92ba-4a5c-be8a-b694bcda8695,NNB-6678,19,Bay Ridge 5th Ave,Brooklyn,2025-10-10 21:21:19.000 -0400,2025-10-11 02:21:56.189 -0400,5.010000229,4,20.040000916,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
2b1c0b3e-cc0d-4c1d-ab53-ea0172e3e651,LFJ-6779,22,Coney Island Boardwalk,Brooklyn,2025-10-10 21:29:25.000 -0400,2025-10-11 02:01:19.296 -0400,4.53000021,8,36.25,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
8c663b95-12b1-4f0e-b734-f7799013f04e,WB-34894,26,Long Island City Court Square,Queens,2025-10-10 21:06:04.000 -0400,2025-10-11 00:11:31.893 -0400,3.089999914,9,27.819999695,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
86101898-8d14-4b95-b061-1ebde7e4321c,XDN-8311,26,Long Island City Court Square,Queens,2025-10-10 21:46:37.000 -0400,2025-10-11 03:55:52.807 -0400,6.150000095,9,55.38999939,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
c672f0ea-3b4a-4dce-8b45-424b6cc10e9e,H88-ELK,26,Long Island City Court Square,Queens,2025-10-10 21:42:46.000 -0400,2025-10-11 05:17:52.966 -0400,7.590000153,9,68.269996643,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
257ec30d-e59d-41c9-958a-2f4daf1d6d47,FDG-1096,26,Long Island City Court Square,Queens,2025-10-10 21:36:15.000 -0400,2025-10-11 04:53:12.981 -0400,7.28000021,9,65.540000916,completed,PA,2026-02-07 18:17:35.865 -0500,\\N,\\N
c9ba8317-2d44-436f-9810-74815d4ec446,1CH-X29,28,Jamaica Station,Queens,2025-10-10 21:06:49.000 -0400,2025-10-11 03:22:02.172 -0400,6.25,6,37.520000458,completed,MA,2026-02-07 18:17:35.865 -0500,\\N,\\N
8d6fdc75-aea8-401a-8967-780b6fc975d8,RVJ-7374,28,Jamaica Station,Queens,2025-10-10 21:18:12.000 -0400,2025-10-11 07:44:02.629 -0400,10.430000305,6,62.580001831,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
1457e019-a24d-4611-bf17-ab9ab55a6f79,PED-7497,28,Jamaica Station,Queens,2025-10-10 21:14:19.000 -0400,2025-10-11 02:28:32.779 -0400,5.239999771,6,31.420000076,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
cd5549eb-1184-44a4-85f4-8c9b14843258,ZXZ-4060,31,Bayside Bell Blvd,Queens,2025-10-10 21:12:38.000 -0400,2025-10-11 01:14:10.137 -0400,4.03000021,6,24.149999619,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
0e0d6b4c-5e8b-4420-aa9a-38667c5adf38,YUJ-4236,32,Queens Center Mall,Queens,2025-10-10 21:44:37.000 -0400,2025-10-11 05:50:07.991 -0400,8.090000153,5,40.459999084,completed,VA,2026-02-07 18:17:35.865 -0500,\\N,\\N
36aa3168-6a62-4b2c-8041-4882396bb4d3,UNU-1682,32,Queens Center Mall,Queens,2025-10-10 21:18:03.000 -0400,2025-10-11 04:34:29.957 -0400,7.269999981,5,36.369998932,completed,PA,2026-02-07 18:17:35.865 -0500,\\N,\\N
c3dc4a09-57ba-4ba2-877f-9f16a6ce9db5,F56-XXW,36,Jerome-190th St Garage,Bronx,2025-10-10 21:00:29.000 -0400,2025-10-11 03:09:45.349 -0400,6.150000095,7,43.080001831,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
782075a1-6c84-4530-bf57-db6bcb6d6884,UGT-8170,36,Jerome-190th St Garage,Bronx,2025-10-10 21:43:58.000 -0400,2025-10-11 02:50:14.319 -0400,5.099999905,7,35.729999542,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
33d02965-4930-4c89-8a41-78f4d8474baa,NXP-2871,36,Jerome-190th St Garage,Bronx,2025-10-10 21:49:11.000 -0400,2025-10-11 03:22:40.275 -0400,5.559999943,7,38.909999847,completed,VA,2026-02-07 18:17:35.865 -0500,\\N,\\N
8afe80cc-d40b-4c3b-a82b-505190fddd0a,UMU-4054,37,Yankee Stadium Lot A,Bronx,2025-10-10 21:54:20.000 -0400,2025-10-11 00:50:42.174 -0400,2.940000057,25,73.489997864,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
c65b49ce-23aa-4e40-861f-736a7e66a932,ZYD-9463,37,Yankee Stadium Lot A,Bronx,2025-10-10 21:14:27.000 -0400,2025-10-11 02:54:06.771 -0400,5.659999847,25,141.529998779,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
10350cfb-1bba-4e52-8c36-b3e23fad9ef9,XJJ-5851,37,Yankee Stadium Lot A,Bronx,2025-10-10 21:14:50.000 -0400,2025-10-11 01:03:52.852 -0400,3.819999933,25,95.440002441,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
a7359977-15bb-4242-80c3-25269729cbce,D13-KJX,38,Fordham Road Plaza,Bronx,2025-10-10 21:28:33.000 -0400,2025-10-11 00:41:20.874 -0400,3.210000038,6,19.280000687,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
e0f7d13c-6bc7-4a08-97f7-488c428714b8,WWT-3125,41,St George Ferry Terminal,Staten_Island,2025-10-10 21:11:04.000 -0400,2025-10-11 09:47:30.369 -0400,12.609999657,5,63.040000916,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
1b9c29ab-a9ea-40c4-a3b9-d0aee06138e5,HK-61927,42,Staten Island Mall,Staten_Island,2025-10-10 21:47:50.000 -0400,2025-10-11 07:01:28.945 -0400,9.229999542,0,0,completed,CT,2026-02-07 18:17:35.865 -0500,\\N,\\N
843fb5c5-ed58-4268-9f9a-7fc2d9caf4b2,GBC-7833,42,Staten Island Mall,Staten_Island,2025-10-10 21:45:09.000 -0400,2025-10-11 06:17:19.296 -0400,8.539999962,0,0,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
61e9c067-8cfe-4141-9df4-3b670889c91b,K21-NKL,43,Staten Island Courthouse,Staten_Island,2025-10-10 21:56:17.000 -0400,2025-10-11 04:46:15.601 -0400,6.829999924,5,34.159999847,completed,NJ,2026-02-07 18:17:35.865 -0500,\\N,\\N
f1dd72f6-5f27-437c-a55d-ea4bc7f64d60,NFK-2591,4,Financial District Wall St,Manhattan,2025-10-10 22:57:35.000 -0400,2025-10-11 04:30:44.832 -0400,5.550000191,40,222.11000061,completed,NY,2026-02-07 18:17:35.865 -0500,\\N,\\N
